Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Total amount,Quantity,Discount,Profit,Shipping Cost,Order Priority,unit_price,day,month,year,dayofweek,weekofyear,quarter,lag1,lag7,lag30,rolling7,rolling30,season
40810,CA-2013-125220,15-10-2013,20-10-2013,Standard Class,BE-11410,Bobby Elias,Consumer,Appleton,Wisconsin,United States,54915,US,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,5,0,544.4175,117.65,Medium,329.95,15,10,2013,1,42,4,287.94,139.92,43.12,514.3902514,197.8925587,Autumn
35100,CA-2013-156503,15-10-2013,21-10-2013,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,United States,28540,US,South,OFF-SU-10000946,Office Supplies,Supplies,Staples,12.768,2,0.2,1.4364,0.69,Low,6.384,15,10,2013,1,42,4,347.88,107.784,10.08,542.5091086,209.049092,Autumn
35102,CA-2013-156503,15-10-2013,21-10-2013,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,United States,28540,US,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,39.152,1,0.2,14.682,1.7,Low,39.152,15,10,2013,1,42,4,206.517,198.75,26.88,324.509,258.8508253,Autumn
40802,CA-2013-113607,15-10-2013,19-10-2013,Standard Class,PW-19030,Pauline Webber,Corporate,New York City,New York,United States,10009,US,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,111.96,2,0,54.8604,8.59,Medium,55.98,15,10,2013,1,42,4,40.8312,1503.684,12.46,79.80517143,262.2374653,Autumn
32781,US-2013-108098,15-10-2013,19-10-2013,Standard Class,CP-12340,Christine Phan,Corporate,Seattle,Washington,United States,98115,US,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177,3,0,30.09,27.26,High,59,15,10,2013,1,42,4,409.968,39.152,329.1,177.7928057,283.5978133,Autumn
35101,CA-2013-156503,15-10-2013,21-10-2013,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,United States,28540,US,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35.008,4,0.2,13.128,3.86,Low,8.752,15,10,2013,1,42,4,825.36,31.62,107.784,288.3682857,318.7541467,Autumn
35099,CA-2013-156503,15-10-2013,21-10-2013,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,United States,28540,US,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,93.024,3,0.2,33.7212,12.54,Low,31.008,15,10,2013,1,42,4,100.65,90.7854,170.37,61.142,198.1883347,Autumn
35098,CA-2013-156503,15-10-2013,21-10-2013,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,United States,28540,US,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,22.704,1,0.2,5.9598,3.14,Low,22.704,15,10,2013,1,42,4,135.48,93.024,30.96,83.12485714,146.512368,Autumn
35097,CA-2013-156503,15-10-2013,21-10-2013,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,United States,28540,US,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,102.592,1,0.2,10.2592,9.03,Low,102.592,15,10,2013,1,42,4,22.704,186.36,40.8312,71.158,148.5710613,Autumn
40801,CA-2013-113607,15-10-2013,19-10-2013,Standard Class,PW-19030,Pauline Webber,Corporate,New York City,New York,United States,10009,US,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1091.93,7,0,272.9825,11.65,Medium,155.99,15,10,2013,1,42,4,50.8,492.96,56.46,420.7292571,213.0802733,Autumn
33815,CA-2013-124352,16-10-2013,22-10-2013,Standard Class,CD-12790,Cynthia Delaney,Home Office,Oklahoma City,Oklahoma,United States,73120,US,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,20.16,7,0,9.8784,1.36,Medium,2.88,16,10,2013,2,42,4,1140.3,1715.952,135.48,283.7542857,275.9605833,Autumn
33820,CA-2013-124352,16-10-2013,22-10-2013,Standard Class,CD-12790,Cynthia Delaney,Home Office,Oklahoma City,Oklahoma,United States,73120,US,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6,4,0,55.936,14.18,Medium,30.4,16,10,2013,2,42,4,952.722,14.28,102.592,425.7717143,307.5947833,Autumn
34993,CA-2013-142097,16-10-2013,21-10-2013,Standard Class,QJ-19255,Quincy Jones,Corporate,Springfield,Virginia,United States,22153,US,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,0,14.2758,2.38,Medium,14.42,16,10,2013,2,42,4,855.75,1140.3,623.6685,292.1388571,290.5646233,Autumn
33475,CA-2013-125738,16-10-2013,22-10-2013,Standard Class,PB-18805,Patrick Bzostek,Home Office,Salt Lake City,Utah,United States,84106,US,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",71.6,8,0,32.936,1.26,Medium,8.95,16,10,2013,2,42,4,264.9,121.6,210,187.97,272.98529,Autumn
33474,CA-2013-125738,16-10-2013,22-10-2013,Standard Class,PB-18805,Patrick Bzostek,Home Office,Salt Lake City,Utah,United States,84106,US,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,5,0.2,13.0375,2.6,Medium,8.344,16,10,2013,2,42,4,85.365,170.112,35.52,84.33242857,245.20899,Autumn
33818,CA-2013-124352,16-10-2013,22-10-2013,Standard Class,CD-12790,Cynthia Delaney,Home Office,Oklahoma City,Oklahoma,United States,73120,US,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208,0.83,Medium,6.48,16,10,2013,2,42,4,158.22,52.92,139.152,85.58985714,246.09518,Autumn
34991,CA-2013-142097,16-10-2013,21-10-2013,Standard Class,QJ-19255,Quincy Jones,Corporate,Springfield,Virginia,United States,22153,US,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,232.96,7,0,116.48,13.29,Medium,33.28,16,10,2013,2,42,4,766.872,36.072,253.2924,191.871,268.9598333,Autumn
33816,CA-2013-124352,16-10-2013,22-10-2013,Standard Class,CD-12790,Cynthia Delaney,Home Office,Oklahoma City,Oklahoma,United States,73120,US,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,29.46,6,0,14.4354,1.72,Medium,4.91,16,10,2013,2,42,4,232.96,85.365,1715.952,183.8845714,212.7434333,Autumn
33472,CA-2013-125738,16-10-2013,22-10-2013,Standard Class,PB-18805,Patrick Bzostek,Home Office,Salt Lake City,Utah,United States,84106,US,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,2,0,21.0128,3.52,Medium,22.84,16,10,2013,2,42,4,29.46,41.72,65.92,184.4502857,212.0687667,Autumn
33817,CA-2013-124352,16-10-2013,22-10-2013,Standard Class,CD-12790,Cynthia Delaney,Home Office,Oklahoma City,Oklahoma,United States,73120,US,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,868.59,3,0,251.8911,78.45,Medium,289.53,16,10,2013,2,42,4,99.96,232.96,1140.3,293.0016286,214.5911467,Autumn
34992,CA-2013-142097,16-10-2013,21-10-2013,Standard Class,QJ-19255,Quincy Jones,Corporate,Springfield,Virginia,United States,22153,US,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,66.54,6,0,32.6046,3.97,Medium,11.09,16,10,2013,2,42,4,764.8,26.112,28.8,363.7314743,231.2064907,Autumn
33819,CA-2013-124352,16-10-2013,22-10-2013,Standard Class,CD-12790,Cynthia Delaney,Home Office,Oklahoma City,Oklahoma,United States,73120,US,Central,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,5.5,1,0,1.375,0.33,Medium,5.5,16,10,2013,2,42,4,24.84,154.98,170.112,460.2765714,272.2687573,Autumn
33473,CA-2013-125738,16-10-2013,22-10-2013,Standard Class,PB-18805,Patrick Bzostek,Home Office,Salt Lake City,Utah,United States,84106,US,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,60.12,9,0,28.8576,6.03,Medium,6.68,16,10,2013,2,42,4,4.122,24.84,85.365,107.8246429,278.9576073,Autumn
38613,CA-2013-132066,17-10-2013,21-10-2013,Standard Class,NB-18655,Nona Balk,Corporate,New York City,New York,United States,10011,US,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.182,1,0.4,-37.9152,9.99,Medium,142.182,17,10,2013,3,42,4,823.5,41.6,235.116,355.738,283.1287833,Autumn
40497,CA-2013-152688,18-10-2013,21-10-2013,First Class,NR-18550,Nick Radford,Consumer,Perth Amboy,New Jersey,United States,8861,US,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98,1,0,12.098,33.01,Critical,120.98,18,10,2013,4,42,4,617.28,52.4223,679.5495,506.7174286,530.02724,Autumn
40186,CA-2013-147256,18-10-2013,22-10-2013,Second Class,FC-14245,Frank Carlisle,Home Office,Columbia,Missouri,United States,65203,US,Central,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97,3,0,220.4853,59.13,High,149.99,18,10,2013,4,42,4,50.46,4.116,130.62,189.3997143,277.8142767,Autumn
39667,CA-2013-163972,18-10-2013,22-10-2013,Standard Class,MG-17890,Michael Granlund,Home Office,Fresno,California,United States,93727,US,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2,0.15,21.294,8.07,Medium,60.333,18,10,2013,4,42,4,449.97,546.96,72.66,128.5005714,279.4144767,Autumn
40187,CA-2013-147256,18-10-2013,22-10-2013,Second Class,FC-14245,Frank Carlisle,Home Office,Columbia,Missouri,United States,65203,US,Central,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,7,0,751.7601,274.82,High,275.37,18,10,2013,4,42,4,16.256,50.46,56.448,401.716,344.67481,Autumn
40498,CA-2013-152688,18-10-2013,21-10-2013,First Class,NR-18550,Nick Radford,Consumer,Perth Amboy,New Jersey,United States,8861,US,East,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,315.98,1,0,148.5106,89.66,Critical,315.98,18,10,2013,4,42,4,632.043,120.666,18.24,455.6284286,375.0462433,Autumn
32795,CA-2013-141586,18-10-2013,21-10-2013,First Class,NK-18490,Neil Knudson,Home Office,San Francisco,California,United States,94122,US,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",18.16,5,0.2,6.583,3.23,Critical,3.632,18,10,2013,4,42,4,67.86,49.28,1912.32,428.4298571,289.9717767,Autumn
34182,US-2013-159856,19-10-2013,23-10-2013,Standard Class,EP-13915,Emily Phan,Consumer,Tempe,Arizona,United States,85281,US,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,307.92,5,0.2,-34.641,18.43,Medium,61.584,19,10,2013,5,42,4,31.716,46.2,546.96,126.9445714,186.4289,Autumn
39382,CA-2013-105753,21-10-2013,27-10-2013,Standard Class,LC-16960,Lindsay Castell,Home Office,Arlington,Virginia,United States,22204,US,South,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,61.1,5,0,18.33,5.15,Medium,12.22,21,10,2013,0,43,4,164.88,78.312,1927.59,133.7982857,131.3575667,Autumn
37503,CA-2013-133697,21-10-2013,25-10-2013,Second Class,CM-12445,Chuck Magee,Consumer,Houston,Texas,United States,77095,US,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,25.248,4,0.2,7.89,2.65,Medium,6.312,21,10,2013,0,43,4,805.86,227.64,18.16,194.7811429,134.1017333,Autumn
37515,CA-2013-160220,21-10-2013,27-10-2013,Standard Class,JS-16030,Joy Smith,Consumer,Trenton,Michigan,United States,48183,US,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.7,6,0,35.196,5.83,Medium,20.95,21,10,2013,0,43,4,25.248,164.88,41.85,189.184,136.8967333,Autumn
37907,CA-2013-168921,21-10-2013,23-10-2013,First Class,AG-10495,Andrew Gjertsen,Corporate,Los Angeles,California,United States,90049,US,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03,0.55,Medium,6.432,21,10,2013,0,43,4,90.612,18.08,11.97,193.5737143,135.6066667,Autumn
37504,CA-2013-133697,21-10-2013,25-10-2013,Second Class,CM-12445,Chuck Magee,Consumer,Houston,Texas,United States,77095,US,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,56.686,1,0.3,-14.5764,4.94,Medium,56.686,21,10,2013,0,43,4,19.296,264.9,8.64,163.8288571,137.2082,Autumn
31809,CA-2013-106341,21-10-2013,24-10-2013,First Class,LF-17185,Luke Foster,Consumer,Newark,Ohio,United States,43055,US,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152,0.72,Medium,2.384,21,10,2013,0,43,4,30.402,805.86,46.2,50.728,128.1562667,Autumn
39569,CA-2013-139549,21-10-2013,26-10-2013,Standard Class,MY-18295,Muhammed Yedwab,Corporate,El Cajon,California,United States,92020,US,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4,0.2,4.8392,24.52,Medium,96.784,21,10,2013,0,43,4,35.352,56.686,257.688,103.5597143,132.7692,Autumn
37516,CA-2013-160220,21-10-2013,27-10-2013,Standard Class,JS-16030,Joy Smith,Consumer,Trenton,Michigan,United States,48183,US,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2,0,51.8346,11.93,Medium,95.99,21,10,2013,0,43,4,387.136,30.402,31.716,126.6422857,138.1113333,Autumn
37502,CA-2013-133697,21-10-2013,25-10-2013,Second Class,CM-12445,Chuck Magee,Consumer,Houston,Texas,United States,77095,US,Central,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",51.016,7,0.2,15.9425,4.69,Medium,7.288,21,10,2013,0,43,4,15,148.56,61.1,437.7443314,270.3632867,Autumn
37517,CA-2013-160220,21-10-2013,27-10-2013,Standard Class,JS-16030,Joy Smith,Consumer,Trenton,Michigan,United States,48183,US,Central,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,20.86,7,0,1.4602,1.22,Medium,2.98,21,10,2013,0,43,4,341.523,910.35,19.296,128.0118571,284.8078533,Autumn
37582,CA-2013-125080,22-10-2013,27-10-2013,Standard Class,VW-21775,Victoria Wilson,Corporate,Lakewood,Ohio,United States,44107,US,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661.176,2,0.4,-231.4116,65.79,High,330.588,22,10,2013,1,43,4,98.4,318.18,146.064,159.768,305.1414533,Autumn
34072,CA-2013-144729,22-10-2013,26-10-2013,Standard Class,JE-15745,Joel Eaton,Consumer,San Diego,California,United States,92037,US,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,0,1.5444,8.24,Medium,51.48,22,10,2013,1,43,4,74.16,98.4,13.488,257.7185714,257.6555107,Autumn
39115,CA-2013-138478,22-10-2013,27-10-2013,Second Class,DP-13390,Dennis Pardue,Home Office,North Las Vegas,Nevada,United States,89031,US,West,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.976,3,0.2,1644.2913,431.68,Medium,1511.992,22,10,2013,1,43,4,154.44,661.176,975.186,811.2614286,376.3485107,Autumn
41004,CA-2013-161746,22-10-2013,28-10-2013,Standard Class,CS-11950,Carlos Soltero,Consumer,Los Angeles,California,United States,90045,US,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,12.39,3,0,5.6994,0.09,Medium,4.13,22,10,2013,1,43,4,17.52,74.16,51.016,703.8379286,315.0456167,Autumn
41103,CA-2013-136322,22-10-2013,27-10-2013,Standard Class,AP-10720,Anne Pryor,Home Office,Fort Lauderdale,Florida,United States,33311,US,South,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,8,0.7,-21.0848,1.2,Medium,3.594,22,10,2013,1,43,4,70.308,4535.976,18.66,47.92992857,287.3806167,Autumn
31666,CA-2013-155516,22-10-2013,22-10-2013,Same Day,MK-17905,Michael Kennedy,Corporate,Manchester,Connecticut,United States,6040,US,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4,0,271.4192,152.15,High,260.98,22,10,2013,1,43,4,62.502,28.752,189.54,456.4529286,358.3208667,Autumn
31665,CA-2013-155516,22-10-2013,22-10-2013,Same Day,MK-17905,Michael Kennedy,Corporate,Manchester,Connecticut,United States,6040,US,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0,29.3412,27.13,High,14.97,22,10,2013,1,43,4,226.839,1148.7825,31.32,235.8061429,356.3425667,Autumn
31663,CA-2013-155516,22-10-2013,22-10-2013,Same Day,MK-17905,Michael Kennedy,Corporate,Manchester,Connecticut,United States,6040,US,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,23.2,4,0,10.44,5.93,High,5.8,22,10,2013,1,43,4,104.79,62.502,6.78,230.1915714,356.8899,Autumn
39114,CA-2013-138478,22-10-2013,27-10-2013,Second Class,DP-13390,Dennis Pardue,Home Office,North Las Vegas,Nevada,United States,89031,US,West,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,35.88,6,0,17.5812,2.59,Medium,5.98,22,10,2013,1,43,4,23.2,1043.92,170.19,86.18585714,352.4129,Autumn
37500,CA-2013-133669,22-10-2013,28-10-2013,Standard Class,SV-20935,Susan Vittorini,Consumer,Columbus,Ohio,United States,43229,US,East,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,235.152,8,0.4,-47.0304,22.09,Low,29.394,22,10,2013,1,43,4,35.88,48.84,98.4,112.8018571,356.9713,Autumn
32401,CA-2013-112340,22-10-2013,28-10-2013,Standard Class,NM-18520,Neoma Murray,Consumer,Riverside,California,United States,92503,US,West,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,3,0,11.2308,1.34,Medium,7.64,22,10,2013,1,43,4,81.378,226.839,20.52,102.2457143,344.3817,Autumn
41102,CA-2013-136322,22-10-2013,27-10-2013,Standard Class,AP-10720,Anne Pryor,Home Office,Fort Lauderdale,Florida,United States,33311,US,South,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",45.568,2,0.2,9.6832,1.75,Medium,22.784,22,10,2013,1,43,4,22.92,104.79,55.944,93.78542857,344.0358333,Autumn
34782,CA-2013-151169,22-10-2013,27-10-2013,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Newark,Delaware,United States,19711,US,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,7.92,4,0,3.564,0.52,Medium,1.98,22,10,2013,1,43,4,23.01,35.88,74.16,89.764,315.0915,Autumn
39113,CA-2013-138478,22-10-2013,27-10-2013,Second Class,DP-13390,Dennis Pardue,Home Office,North Las Vegas,Nevada,United States,89031,US,West,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,113.22,3,0,29.4372,13.66,Medium,37.74,22,10,2013,1,43,4,7.92,235.152,154.44,72.34514286,313.7175,Autumn
41003,CA-2013-161746,22-10-2013,28-10-2013,Standard Class,CS-11950,Carlos Soltero,Consumer,Los Angeles,California,United States,90045,US,West,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,3,0.2,12.1068,25.16,Medium,80.712,22,10,2013,1,43,4,28.08,22.92,33.3105,66.66057143,168.02635,Autumn
39118,CA-2013-169334,22-10-2013,25-10-2013,Second Class,GW-14605,Giulietta Weimer,Consumer,Jackson,Tennessee,United States,38301,US,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.9795,3.41,Medium,12.408,22,10,2013,1,43,4,180.285,7.92,12.39,99.339,174.04175,Autumn
41005,CA-2013-161746,22-10-2013,28-10-2013,Standard Class,CS-11950,Carlos Soltero,Consumer,Los Angeles,California,United States,90045,US,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2,0,5.5888,0.6,Medium,9.98,22,10,2013,1,43,4,111.672,113.22,70.308,86.01614286,172.3634833,Autumn
41006,CA-2013-161746,22-10-2013,28-10-2013,Standard Class,CS-11950,Carlos Soltero,Consumer,Los Angeles,California,United States,90045,US,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0,3.4092,29.78,Medium,113.64,22,10,2013,1,43,4,19.96,6.69,28.752,133.7632857,182.7690833,Autumn
39326,CA-2013-166373,22-10-2013,26-10-2013,Standard Class,JF-15565,Jill Fjeld,Consumer,San Antonio,Texas,United States,78207,US,Central,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6,0.2,-9.282,9.26,Medium,17.68,22,10,2013,1,43,4,14.784,242.136,296.34,112.4272857,175.7198833,Autumn
35482,CA-2013-111493,22-10-2013,23-10-2013,First Class,CM-12160,Charles McCrossin,Consumer,Baltimore,Maryland,United States,21215,US,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,9.816,22.66,High,16.36,22,10,2013,1,43,4,337.92,180.285,479.97,147.0708571,170.0016833,Autumn
31664,CA-2013-155516,22-10-2013,22-10-2013,Same Day,MK-17905,Michael Kennedy,Corporate,Manchester,Connecticut,United States,6040,US,East,OFF-SU-10001225,Office Supplies,Supplies,Staples,7.36,2,0,0.1472,1.32,High,3.68,22,10,2013,1,43,4,672.19292,340.92,1043.92,185.0209886,119.434964,Autumn
37877,CA-2013-169887,23-10-2013,23-10-2013,Same Day,MS-17530,MaryBeth Skach,Consumer,Seattle,Washington,United States,98105,US,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,8.34,3,0,2.2518,1.5,Critical,2.78,23,10,2013,2,43,4,229.62,111.9,106.08,167.268,296.216064,Autumn
32180,CA-2013-165148,23-10-2013,25-10-2013,First Class,PM-19135,Peter McVee,Home Office,Detroit,Michigan,United States,48227,US,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,31.4,5,0,10.048,10.34,Critical,6.28,23,10,2013,2,43,4,108.24,164.52,672.19292,79.22942857,265.7023,Autumn
37876,CA-2013-169887,23-10-2013,23-10-2013,Same Day,MS-17530,MaryBeth Skach,Consumer,Seattle,Washington,United States,98105,US,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,6.68,1,0,3.2064,2.43,Critical,6.68,23,10,2013,2,43,4,32.4,229.62,150.39,42.70428571,261.7466333,Autumn
37878,CA-2013-169887,23-10-2013,23-10-2013,Same Day,MS-17530,MaryBeth Skach,Consumer,Seattle,Washington,United States,98105,US,West,FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",101.94,3,0,30.582,40.23,Critical,33.98,23,10,2013,2,43,4,13.56,20.4,94.2,323.556,165.7437333,Autumn
35273,US-2013-116400,23-10-2013,25-10-2013,First Class,EB-13930,Eric Barreto,Consumer,Richmond,Virginia,United States,23223,US,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0,11.1776,5.48,High,9.98,23,10,2013,2,43,4,570.15,13.56,40.83,551.4974286,271.7122667,Autumn
31948,CA-2013-132661,24-10-2013,30-10-2013,Standard Class,SR-20740,Steven Roelle,Home Office,New York City,New York,United States,10024,US,East,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",379.4,10,0,178.318,31.3,Medium,37.94,24,10,2013,3,43,4,138.16,128.52,251.73,232.3388571,308.778192,Autumn
33106,CA-2013-165484,24-10-2013,30-10-2013,Standard Class,HK-14890,Heather Kirkland,Corporate,Chicago,Illinois,United States,60610,US,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16.156,7,0.6,-12.117,1.96,Low,2.308,24,10,2013,3,43,4,33.96,25.29,20.4,219.988,302.4367253,Autumn
33107,CA-2013-165484,24-10-2013,30-10-2013,Standard Class,HK-14890,Heather Kirkland,Corporate,Chicago,Illinois,United States,60610,US,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,54.816,3,0.2,17.8152,8.1,Low,18.272,24,10,2013,3,43,4,331.8,881.1,404.73,139.756,284.0589253,Autumn
36432,CA-2013-151323,24-10-2013,29-10-2013,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Seattle,Washington,United States,98103,US,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,17.05,5,0,8.184,1.41,Medium,3.41,24,10,2013,3,43,4,266.64,379.4,862.464,106.346,258.8368587,Autumn
37930,CA-2013-166275,25-10-2013,25-10-2013,Same Day,SS-20590,Sonia Sunley,Consumer,San Francisco,California,United States,94109,US,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,199.99,1,0,85.9957,35.77,High,199.99,25,10,2013,4,43,4,763.26,44.58,353.22,500.1383714,234.5344787,Autumn
36921,CA-2013-121748,25-10-2013,29-10-2013,Second Class,VW-21775,Victoria Wilson,Corporate,Los Angeles,California,United States,90032,US,West,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),359.98,2,0,21.5988,15.17,Medium,179.99,25,10,2013,4,43,4,35.712,763.26,75.69,225.6362857,245.5665533,Autumn
37583,CA-2013-121020,25-10-2013,01-11-2013,Standard Class,CG-12040,Catherine Glotzbach,Home Office,Lebanon,Tennessee,United States,37087,US,South,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.976,3,0.2,17.9982,28.22,Low,79.992,25,10,2013,4,43,4,40.62,67.86,67.14,253.5314286,256.2963533,Autumn
36920,CA-2013-121748,25-10-2013,29-10-2013,Second Class,VW-21775,Victoria Wilson,Corporate,Los Angeles,California,United States,90032,US,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21,10.74,Medium,25,25,10,2013,4,43,4,26.22,40.62,16.156,118.0531429,226.7503533,Autumn
39990,CA-2013-118311,25-10-2013,29-10-2013,Standard Class,ED-13885,Emily Ducich,Home Office,San Francisco,California,United States,94110,US,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450,5,0,162,30.43,Medium,90,25,10,2013,4,43,4,33.12,26.22,11.52,120.7517143,227.7968867,Autumn
